,entity,tag,Sentence #
7059,cached,0,264
7060,data,0,264
7061,to,0,264
7062,the,0,264
7063,server,0,264
7064,<NULL>.,0,264
7065,How,0,265
7066,this,0,265
7067,is,0,265
7068,to,0,265
7069,be,0,265
7070,done,0,265
7071,is,0,265
7072,up,0,265
7073,to,0,265
7074,the,0,265
7075,implementer,0,265
7076,<NULL>.,0,265
7077,If,0,266
7078,there,0,266
7079,is,0,266
7080,only,0,266
7081,one,0,266
7082,buffer,0,266
7083,of,0,266
7084,interest,0,266
7085,then,0,266
7086,it,0,266
7087,should,0,266
7088,probably,0,266
7089,be,0,266
7090,sent,0,266
7091,back,0,266
7092,over,0,266
7093,in,0,266
7094,a,0,266
7095,WRITE,0,266
7096,request,0,266
7097,with,0,266
7098,the,0,266
7099,appropriate,0,266
7100,stable,0,266
7101,parameter,0,266
7102,<NULL>.,0,266
7103,If,0,267
7104,there,0,267
7105,is,0,267
7106,more,0,267
7107,than,0,267
7108,one,Value,267
7109,buffer,Variable,267
7110,it,0,267
7111,might,0,267
7112,be,0,267
7113,worthwhile,0,267
7114,to,0,267
7115,retransmit,0,267
7116,all,0,267
7117,of,0,267
7118,the,0,267
7119,buffers,0,267
7120,in,0,267
7121,WRITE,0,267
7122,requests,0,267
7123,with,0,267
7124,the,0,267
7125,stable,Variable,267
7126,parameter,Variable,267
7127,set,0,267
7128,to,0,267
7129,UNSTABLE4,Value,267
7130,and,0,267
7131,then,0,267
7132,retransmit,0,267
7133,the,0,267
7134,COMMIT,0,267
7135,operation,0,267
7136,to,0,267
7137,flush,0,267
7138,all,0,267
7139,of,0,267
7140,the,0,267
7141,data,0,267
7142,on,0,267
7143,the,0,267
7144,server,0,267
7145,to,0,267
7146,stable,0,267
7147,storage,0,267
7148,<NULL>.,0,267
7149,The,0,268
7150,timing,0,268
7151,of,0,268
7152,these,0,268
7153,retransmissions,0,268
7154,is,0,268
7155,left,0,268
7156,to,0,268
7157,the,0,268
7158,implementer,0,268
7159,<NULL>.,0,268
7160,The,0,269
7161,above,0,269
7162,description,0,269
7163,applies,0,269
7164,to,0,269
7165,page-cache-based,0,269
7166,systems,0,269
7167,as,0,269
7168,well,0,269
7169,as,0,269
7170,buffer-cache-based,0,269
7171,systems,0,269
7172,<NULL>.,0,269
7173,In,0,270
7174,those,0,270
7175,systems,0,270
7176,the,0,270
7177,virtual,0,270
7178,memory,0,270
7179,system,0,270
7180,will,0,270
7181,need,0,270
7182,to,0,270
7183,be,0,270
7184,modified,0,270
7185,instead,0,270
7186,of,0,270
7187,the,0,270
7188,buffer,0,270
7189,cache,0,270
7190,<NULL>.,0,270
7191,16.9.4.,0,271
7192,The,0,271
7193,LINK,0,271
7194,operation,0,271
7195,creates,0,271
7196,an,0,271
7197,additional,0,271
7198,newname,Variable,271
7199,for,0,271
7200,the,0,271
7201,file,0,271
7202,represented,0,271
7203,by,0,271
7204,the,0,271
7205,saved,Variable,271
7206,filehandle,Variable,271
7207,as,0,271
7208,set,0,271
7209,by,0,271
7210,the,0,271
7211,SAVEFH,0,271
7212,operation,0,271
7213,in,0,271
7214,the,0,271
7215,directory,Variable,271
7216,represented,Variable,271
7217,by,Variable,271
7218,the,Variable,271
7219,current,Variable,271
7220,filehandl,Variable,271
7221,<NULL>.,0,271
7222,The,0,272
7223,existing,0,272
7224,file,0,272
7225,and,0,272
7226,the,0,272
7227,target,0,272
7228,directory,0,272
7229,must,0,272
7230,reside,0,272
7231,within,0,272
7232,the,0,272
7233,same,0,272
7234,file,0,272
7235,system,0,272
7236,on,0,272
7237,the,0,272
7238,server,0,272
7239,<NULL>.,0,272
7240,On,0,273
7241,success,Value,273
7242,the,0,273
7243,current,Variable,273
7244,filehandle,Variable,273
7245,will,0,273
7246,continue,0,273
7247,to,0,273
7248,be,0,273
7249,the,0,273
7250,target,Variable,273
7251,directory,Variable,273
7252,<NULL>,Variable,273
7253,If,0,274
7254,an,0,274
7255,object,Variable,274
7256,exists,0,274
7257,in,0,274
7258,the,0,274
7259,target,0,274
7260,directory,0,274
7261,with,0,274
7262,the,0,274
7263,same,0,274
7264,name,0,274
7265,as,0,274
7266,newname,Variable,274
7267,the,0,274
7268,server,0,274
7269,must,0,274
7270,return,0,274
7271,NFS4ERR_EXIST,Value,274
7272,<NULL>,Variable,274
7273,For,0,275
7274,the,0,275
7275,target,0,275
7276,directory,0,275
7277,the,0,275
7278,server,0,275
7279,returns,0,275
7280,change_info4,0,275
7281,information,0,275
7282,in,0,275
7283,cinfo,Variable,275
7284,<NULL>.,0,275
7285,With,0,276
7286,the,0,276
7287,atomic,0,276
7288,field,0,276
7289,of,0,276
7290,the,0,276
7291,change_info4,0,276
7292,struct,0,276
7293,the,0,276
7294,server,0,276
7295,will,0,276
7296,indicate,0,276
7297,if,0,276
7298,the,0,276
7299,before,0,276
7300,and,0,276
7301,after,0,276
7302,change,0,276
7303,attributes,0,276
7304,were,0,276
7305,obtained,0,276
7306,atomically,0,276
7307,with,0,276
7308,respect,0,276
7309,to,0,276
7310,the,0,276
7311,link,0,276
7312,creation,0,276
7313,If,0,276
7314,newname,Variable,276
7315,has,0,276
7316,a,0,276
7317,length,0,276
7318,of,0,276
7319,0,Value,276
7320,zero,Value,276
7321,,0,276
7322,or,0,276
7323,if,0,276
7324,newname,Variable,276
7325,does,0,276
7326,not,0,276
7327,obey,0,276
7328,the,0,276
7329,UTF-8,Value,276
7330,definition,Value,276
7331,the,0,276
7332,error,0,276
7333,NFS4ERR_INVAL,0,276
7334,will,0,276
7335,be,0,276
7336,returned,0,276
7337,<NULL>,Variable,276
7338,16.9.5.,0,277
7339,Changes,0,277
7340,to,0,277
7341,any,0,277
7342,property,0,277
7343,of,0,277
7344,the,0,277
7345,"""hard""",0,277
7346,linked,0,277
7347,files,0,277
7348,are,0,277
7349,reflected,0,277
7350,in,0,277
7351,all,0,277
7352,of,0,277
7353,the,0,277
7354,linked,0,277
7355,files,0,277
7356,<NULL>.,0,277
7357,When,0,278
7358,a,0,278
7359,link,0,278
7360,is,0,278
7361,made,0,278
7362,to,0,278
7363,a,0,278
7364,file,0,278
7365,the,0,278
7366,attributes,0,278
7367,for,0,278
7368,the,0,278
7369,file,0,278
7370,should,0,278
7371,have,0,278
7372,a,0,278
7373,value,0,278
7374,for,0,278
7375,numlinks,0,278
7376,that,0,278
7377,is,0,278
7378,one,0,278
7379,greater,0,278
7380,than,0,278
7381,the,0,278
7382,value,0,278
7383,before,0,278
7384,the,0,278
7385,LINK,0,278
7386,operation,0,278
7387,The,0,278
7388,statement,0,278
7389,"""file",0,278
7390,and,0,278
7391,the,0,278
7392,target,0,278
7393,directory,0,278
7394,must,0,278
7395,reside,0,278
7396,within,0,278
7397,the,0,278
7398,same,0,278
7399,file,0,278
7400,system,0,278
7401,on,0,278
7402,the,0,278
7403,"server""",0,278
7404,means,0,278
7405,that,0,278
7406,the,0,278
7407,fsid,0,278
7408,fields,0,278
7409,in,0,278
7410,the,0,278
7411,attributes,0,278
7412,for,0,278
7413,the,0,278
7414,objects,0,278
7415,are,0,278
7416,the,0,278
7417,same,0,278
7418,<NULL>.,0,278
7419,If,0,279
7420,they,0,279
7421,reside,0,279
7422,on,0,279
7423,different,0,279
7424,file,0,279
7425,systems,0,279
7426,the,0,279
7427,error,0,279
7428,NFS4ERR_XDEV,0,279
7429,is,0,279
7430,returned,0,279
7431,<NULL>.,0,279
7432,This,0,280
7433,error,0,280
7434,may,0,280
7435,be,0,280
7436,returned,0,280
7437,by,0,280
7438,some,0,280
7439,servers,0,280
7440,when,0,280
7441,there,0,280
7442,is,0,280
7443,an,0,280
7444,internal,0,280
7445,partitioning,0,280
7446,of,0,280
7447,a,0,280
7448,file,0,280
7449,system,0,280
7450,that,0,280
7451,the,0,280
7452,LINK,0,280
7453,operation,0,280
7454,would,0,280
7455,violate,0,280
7456,On,0,280
7457,some,0,280
7458,servers,0,280
7459,""".""",0,280
7460,and,0,280
7461,"""..""",0,280
7462,are,0,280
7463,illegal,0,280
7464,values,0,280
7465,for,0,280
7466,newname,Variable,280
7467,and,0,280
7468,the,0,280
7469,error,0,280
7470,NFS4ERR_BADNAME,0,280
7471,will,0,280
7472,be,0,280
7473,returned,0,280
7474,if,0,280
7475,they,0,280
7476,are,0,280
7477,specified,0,280
7478,When,0,280
7479,the,0,280
7480,current,Variable,280
7481,filehandle,Variable,280
7482,designates,0,280
7483,a,0,280
7484,named,0,280
7485,attribute,0,280
7486,directory,0,280
7487,and,0,280
7488,the,0,280
7489,object,0,280
7490,to,0,280
7491,be,0,280
7492,linked,0,280
7493,the,0,280
7494,saved,Variable,280
7495,filehandle,Variable,280
7496,is,0,280
7497,not,0,280
7498,a,0,280
7499,named,0,280
7500,attribute,0,280
7501,for,0,280
7502,the,0,280
7503,same,0,280
7504,object,0,280
7505,the,0,280
7506,error,0,280
7507,NFS4ERR_XDEV,Value,280
7508,MUST,Value,280
7509,be,0,280
7510,returned,0,280
7511,<NULL>,Variable,280
7512,When,0,281
7513,the,0,281
7514,saved,Variable,281
7515,filehandle,Variable,281
7516,designates,0,281
7517,a,0,281
7518,named,0,281
7519,attribute,0,281
7520,and,0,281
7521,the,0,281
7522,current,Variable,281
7523,filehandle,Variable,281
7524,is,0,281
7525,not,0,281
7526,the,0,281
7527,appropriate,0,281
7528,named,0,281
7529,attribute,0,281
7530,directory,0,281
7531,the,0,281
7532,error,0,281
7533,NFS4ERR_XDEV,Value,281
7534,MUST,0,281
7535,also,0,281
7536,be,0,281
7537,returned,0,281
7538,<NULL>,Variable,281
7539,When,0,282
7540,the,0,282
7541,current,Variable,282
7542,filehandle,Variable,282
7543,designates,0,282
7544,a,0,282
7545,named,0,282
7546,attribute,0,282
7547,directory,0,282
7548,and,0,282
7549,the,0,282
7550,object,0,282
7551,to,0,282
7552,be,0,282
7553,linked,0,282
7554,the,0,282
7555,saved,Variable,282
7556,filehandle,Variable,282
7557,is,0,282
7558,a,0,282
7559,named,0,282
7560,attribute,0,282
7561,within,0,282
7562,that,0,282
7563,directory,0,282
7564,the,0,282
7565,server,0,282
7566,MAY,0,282
7567,return,0,282
7568,the,0,282
7569,error,0,282
7570,NFS4ERR_NOTSUPP,Value,282
7571,<NULL>,Variable,282
7572,In,0,283
7573,the,0,283
7574,case,0,283
7575,that,0,283
7576,newname,Variable,283
7577,is,0,283
7578,already,0,283
7579,linked,0,283
7580,to,0,283
7581,the,0,283
7582,file,0,283
7583,represented,0,283
7584,by,0,283
7585,the,0,283
7586,saved,Variable,283
7587,filehandle,Variable,283
7588,the,0,283
7589,server,0,283
7590,will,0,283
7591,return,0,283
7592,NFS4ERR_EXIST,Value,283
7593,<NULL>,Variable,283
7594,Note,0,284
7595,that,0,284
7596,symbolic,0,284
7597,links,0,284
7598,are,0,284
7599,created,0,284
7600,with,0,284
7601,the,0,284
7602,CREATE,0,284
7603,operation,0,284
7604,16.6.4.,0,284
7605,DELEGRETURN,0,284
7606,returns,0,284
7607,the,0,284
7608,delegation,0,284
7609,represented,0,284
7610,by,0,284
7611,the,0,284
7612,current,Variable,284
7613,filehandle,Variable,284
7614,and,0,284
7615,stateid,Variable,284
7616,<NULL>,Variable,284
7617,Delegations,0,285
7618,may,0,285
7619,be,0,285
7620,returned,0,285
7621,when,0,285
7622,recalled,0,285
7623,or,0,285
7624,voluntarily,0,285
7625,i.e.,0,285
7626,before,0,285
7627,the,0,285
7628,server,0,285
7629,has,0,285
7630,recalled,0,285
7631,them.,0,285
7632,In,0,285
7633,either,0,285
7634,case,0,285
7635,the,0,285
7636,client,0,285
7637,must,0,285
7638,properly,0,285
7639,propagate,0,285
7640,state,0,285
7641,changed,0,285
7642,under,0,285
7643,the,0,285
7644,context,0,285
7645,of,0,285
7646,the,0,285
7647,delegation,0,285
7648,to,0,285
7649,the,0,285
7650,server,0,285
7651,before,0,285
7652,returning,0,285
7653,the,0,285
7654,delegation,0,285
7655,16.5.4.,0,285
7656,DELEGPURGE,0,285
7657,purges,0,285
7658,all,0,285
7659,of,0,285
7660,the,0,285
7661,delegations,0,285
7662,awaiting,0,285
7663,recovery,0,285
7664,for,0,285
7665,a,0,285
7666,given,0,285
7667,client,0,285
7668,<NULL>.,0,285
7669,This,0,286
7670,is,0,286
7671,useful,0,286
7672,for,0,286
7673,clients,0,286
7674,that,0,286
7675,do,0,286
7676,not,0,286
7677,commit,0,286
7678,delegation,0,286
7679,information,0,286
7680,to,0,286
7681,stable,0,286
7682,storage,0,286
7683,to,0,286
7684,indicate,0,286
7685,that,0,286
7686,conflicting,0,286
7687,requests,0,286
7688,need,0,286
7689,not,0,286
7690,be,0,286
7691,delayed,0,286
7692,by,0,286
7693,the,0,286
7694,server,0,286
7695,awaiting,0,286
7696,recovery,0,286
7697,of,0,286
7698,delegation,0,286
7699,information,0,286
7700,This,0,286
7701,operation,0,286
7702,is,0,286
7703,provided,0,286
7704,to,0,286
7705,support,0,286
7706,clients,0,286
7707,that,0,286
7708,record,0,286
7709,delegation,0,286
7710,information,0,286
7711,in,0,286
7712,stable,0,286
7713,storage,0,286
7714,on,0,286
7715,the,0,286
7716,client,0,286
7717,<NULL>.,0,286
7718,In,0,287
7719,this,0,287
7720,case,0,287
7721,DELEGPURGE,0,287
7722,should,0,287
7723,be,0,287
7724,issued,0,287
7725,immediately,0,287
7726,after,0,287
7727,doing,0,287
7728,delegation,0,287
7729,recovery,0,287
7730,using,0,287
7731,CLAIM_DELEGATE_PREV,0,287
7732,on,0,287
7733,all,0,287
7734,delegations,0,287
7735,known,0,287
7736,to,0,287
7737,the,0,287
7738,client,0,287
7739,<NULL>.,0,287
7740,Doing,0,288
7741,so,0,288
7742,will,0,288
7743,notify,0,288
7744,the,0,288
7745,server,0,288
7746,that,0,288
7747,no,0,288
7748,additional,0,288
7749,delegations,0,288
7750,for,0,288
7751,the,0,288
7752,client,0,288
7753,will,0,288
7754,be,0,288
7755,recovered,0,288
7756,allowing,0,288
7757,it,0,288
7758,to,0,288
7759,free,0,288
7760,resources,0,288
7761,and,0,288
7762,avoid,0,288
7763,delaying,0,288
7764,other,0,288
7765,clients,0,288
7766,who,0,288
7767,make,0,288
7768,requests,0,288
7769,that,0,288
7770,conflict,0,288
7771,with,0,288
7772,the,0,288
7773,unrecovered,0,288
7774,delegations,0,288
7775,<NULL>.,0,288
7776,All,0,289
7777,clients,0,289
7778,SHOULD,0,289
7779,use,0,289
7780,DELEGPURGE,0,289
7781,as,0,289
7782,part,0,289
7783,of,0,289
7784,recovery,0,289
7785,once,0,289
7786,it,0,289
7787,is,0,289
7788,known,0,289
7789,that,0,289
7790,no,0,289
7791,further,0,289
7792,CLAIM_DELEGATE_PREV,0,289
7793,recovery,0,289
7794,will,0,289
7795,be,0,289
7796,done,0,289
7797,<NULL>.,0,289
7798,This,0,290
7799,includes,0,290
7800,clients,0,290
7801,that,0,290
7802,do,0,290
7803,not,0,290
7804,record,0,290
7805,delegation,0,290
7806,information,0,290
7807,in,0,290
7808,stable,0,290
7809,storage,0,290
7810,who,0,290
7811,would,0,290
7812,then,0,290
7813,do,0,290
7814,a,0,290
7815,DELEGPURGE,0,290
7816,immediately,0,290
7817,after,0,290
7818,SETCLIENTID_CONFIRM,0,290
7819,The,0,290
7820,set,0,290
7821,of,0,290
7822,delegations,0,290
7823,known,0,290
7824,to,0,290
7825,the,0,290
7826,server,0,290
7827,and,0,290
7828,the,0,290
7829,client,0,290
7830,may,0,290
7831,be,0,290
7832,different,0,290
7833,<NULL>.,0,290
7834,The,0,291
7835,reasons,0,291
7836,for,0,291
7837,this,0,291
7838,o,0,291
7839,A,0,291
7840,client,0,291
7841,may,0,291
7842,fail,0,291
7843,after,0,291
7844,making,0,291
7845,a,0,291
7846,request,0,291
7847,that,0,291
7848,resulted,0,291
7849,in,0,291
7850,delegation,0,291
7851,but,0,291
7852,before,0,291
7853,it,0,291
7854,received,0,291
7855,the,0,291
7856,results,0,291
7857,and,0,291
7858,committed,0,291
7859,them,0,291
7860,to,0,291
7861,the,0,291
7862,client's,0,291
7863,stable,0,291
7864,storage,0,291
7865,o,0,291
7866,A,0,291
7867,client,0,291
7868,may,0,291
7869,fail,0,291
7870,after,0,291
7871,deleting,0,291
7872,its,0,291
7873,indication,0,291
7874,that,0,291
7875,a,0,291
7876,delegation,0,291
7877,exists,0,291
7878,but,0,291
7879,before,0,291
7880,the,0,291
7881,delegation,0,291
7882,return,0,291
7883,is,0,291
7884,fully,0,291
7885,processed,0,291
7886,by,0,291
7887,the,0,291
7888,server,0,291
7889,o,0,291
7890,In,0,291
7891,the,0,291
7892,case,0,291
7893,in,0,291
7894,which,0,291
7895,the,0,291
7896,server,0,291
7897,and,0,291
7898,the,0,291
7899,client,0,291
7900,restart,0,291
7901,the,0,291
7902,server,0,291
7903,may,0,291
7904,have,0,291
7905,limited,0,291
7906,persistent,0,291
7907,recording,0,291
7908,of,0,291
7909,delegations,0,291
7910,to,0,291
7911,a,0,291
7912,subset,0,291
7913,of,0,291
7914,those,0,291
7915,in,0,291
7916,existence,0,291
7917,o,0,291
7918,A,0,291
7919,client,0,291
7920,may,0,291
7921,have,0,291
7922,only,0,291
7923,persistently,0,291
7924,recorded,0,291
7925,information,0,291
7926,about,0,291
7927,a,0,291
7928,subset,0,291
7929,of,0,291
7930,delegations,0,291
7931,The,0,291
7932,server,0,291
7933,MAY,0,291
7934,support,0,291
7935,DELEGPURGE,0,291
7936,but,0,291
7937,its,0,291
7938,support,0,291
7939,or,0,291
7940,non-support,0,291
7941,should,0,291
7942,match,0,291
7943,that,0,291
7944,of,0,291
7945,o,0,291
7946,A,0,291
7947,server,0,291
7948,may,0,291
7949,support,0,291
7950,both,0,291
7951,DELEGPURGE,0,291
7952,and,0,291
7953,CLAIM_DELEGATE_PREV,0,291
7954,<NULL>.,0,291
7955,o,0,292
7956,A,0,292
7957,server,0,292
7958,may,0,292
7959,support,0,292
7960,neither,0,292
7961,DELEGPURGE,0,292
7962,nor,0,292
7963,CLAIM_DELEGATE_PREV,0,292
7964,This,0,292
7965,fact,0,292
7966,allows,0,292
7967,a,0,292
7968,client,0,292
7969,starting,0,292
7970,up,0,292
7971,to,0,292
7972,determine,0,292
7973,if,0,292
7974,the,0,292
7975,server,0,292
7976,is,0,292
7977,prepared,0,292
7978,to,0,292
7979,support,0,292
7980,persistent,0,292
7981,storage,0,292
7982,of,0,292
7983,delegation,0,292
7984,information,0,292
7985,and,0,292
7986,thus,0,292
7987,whether,0,292
7988,it,0,292
7989,may,0,292
7990,use,0,292
7991,write-back,0,292
7992,caching,0,292
7993,to,0,292
7994,local,0,292
7995,persistent,0,292
7996,storage,0,292
7997,relying,0,292
7998,on,0,292
7999,CLAIM_DELEGATE_PREV,0,292
8000,recovery,0,292
8001,to,0,292
8002,allow,0,292
8003,such,0,292
8004,changed,0,292
8005,data,0,292
8006,to,0,292
8007,be,0,292
8008,flushed,0,292
8009,safely,0,292
8010,to,0,292
8011,the,0,292
8012,server,0,292
8013,in,0,292
8014,the,0,292
8015,event,0,292
8016,of,0,292
8017,client,0,292
8018,restart,0,292
8019,16.12.4.,0,292
8020,The,0,292
8021,LOCKU,0,292
8022,operation,0,292
8023,unlocks,0,292
8024,the,0,292
8025,byte-range,0,292
8026,lock,0,292
8027,specified,0,292
8028,by,0,292
8029,the,0,292
8030,parameters,0,292
8031,<NULL>.,0,292
8032,The,0,293
8033,client,0,293
8034,may,0,293
8035,set,0,293
8036,the,0,293
8037,locktype,0,293
8038,field,0,293
8039,to,0,293
8040,any,0,293
8041,value,0,293
8042,that,0,293
8043,is,0,293
8044,legal,0,293
8045,for,0,293
8046,the,0,293
8047,nfs_lock_type4,0,293
8048,enumerated,0,293
8049,type,0,293
8050,and,0,293
8051,the,0,293
8052,server,0,293
8053,MUST,0,293
8054,accept,0,293
8055,any,0,293
8056,legal,0,293
8057,value,0,293
8058,for,0,293
8059,locktype,0,293
8060,<NULL>.,0,293
8061,Any,0,294
8062,legal,0,294
8063,value,0,294
8064,for,0,294
8065,locktype,0,294
8066,has,0,294
8067,no,0,294
8068,effect,0,294
8069,on,0,294
8070,the,0,294
8071,success,0,294
8072,or,0,294
8073,failure,0,294
8074,of,0,294
8075,the,0,294
8076,LOCKU,0,294
8077,operation,0,294
8078,The,0,294
8079,ranges,0,294
8080,are,0,294
8081,specified,0,294
8082,as,0,294
8083,for,0,294
8084,LOCK,0,294
8085,<NULL>.,0,294
8086,The,0,295
8087,NFS4ERR_INVAL,Value,295
8088,and,0,295
8089,NFS4ERR_BAD_RANGE,Value,295
8090,errors,0,295
8091,are,0,295
8092,returned,0,295
8093,under,0,295
8094,the,0,295
8095,same,0,295
8096,circumstances,0,295
8097,as,0,295
8098,for,0,295
8099,LOCK,0,295
8100,<NULL>,Variable,295
8101,On,0,296
8102,success,Value,296
8103,the,0,296
8104,current,Variable,296
8105,filehandle,Variable,296
8106,retains,0,296
8107,its,0,296
8108,value,Variable,296
8109,<NULL>,Variable,296
8110,16.12.5.,0,297
8111,If,0,297
8112,the,0,297
8113,area,0,297
8114,to,0,297
8115,be,0,297
8116,unlocked,0,297
8117,does,0,297
8118,not,0,297
8119,correspond,0,297
8120,exactly,0,297
8121,to,0,297
8122,a,0,297
8123,lock,0,297
8124,actually,0,297
8125,held,0,297
8126,by,0,297
8127,the,0,297
8128,lock-owner,0,297
8129,the,0,297
8130,server,0,297
8131,may,0,297
8132,return,0,297
8133,the,0,297
8134,error,0,297
8135,NFS4ERR_LOCK_RANGE,Value,297
8136,<NULL>,Variable,297
8137,This,0,298
8138,includes,0,298
8139,the,0,298
8140,cases,0,298
8141,where,0,298
8142,1,0,298
8143,the,0,298
8144,area,0,298
8145,is,0,298
8146,not,0,298
8147,locked,0,298
8148,2,0,298
8149,the,0,298
8150,area,0,298
8151,is,0,298
8152,a,0,298
8153,sub-range,0,298
8154,of,0,298
8155,the,0,298
8156,area,0,298
8157,locked,0,298
8158,3,0,298
8159,it,0,298
8160,overlaps,0,298
8161,the,0,298
8162,area,0,298
8163,locked,0,298
8164,without,0,298
8165,matching,0,298
8166,exactly,0,298
8167,or,0,298
8168,4,0,298
8169,the,0,298
8170,area,0,298
8171,specified,0,298
8172,includes,0,298
8173,multiple,0,298
8174,locks,0,298
8175,held,0,298
8176,by,0,298
8177,the,0,298
8178,lock-owner,0,298
8179,<NULL>.,0,298
8180,In,0,299
8181,all,0,299
8182,of,0,299
8183,these,0,299
8184,cases,0,299
8185,allowed,0,299
8186,by,0,299
8187,POSIX,0,299
8188,locking,0,299
8189,[fcntl],0,299
8190,semantics,0,299
8191,a,0,299
8192,client,0,299
8193,receiving,0,299
8194,this,0,299
8195,error,0,299
8196,should,0,299
8197,if,0,299
8198,it,0,299
8199,desires,0,299
8200,support,0,299
8201,for,0,299
8202,such,0,299
8203,operations,0,299
8204,simulate,0,299
8205,the,0,299
8206,operation,0,299
8207,using,0,299
8208,LOCKU,0,299
8209,on,0,299
8210,ranges,0,299
8211,corresponding,0,299
8212,to,0,299
8213,locks,0,299
8214,it,0,299
8215,actually,0,299
8216,holds,0,299
8217,possibly,0,299
8218,followed,0,299
8219,by,0,299
8220,LOCK,0,299
8221,requests,0,299
8222,for,0,299
8223,the,0,299
8224,sub-ranges,0,299
8225,not,0,299
8226,being,0,299
8227,unlocked,0,299
8228,When,0,299
8229,a,0,299
8230,client,Variable,299
8231,holds,0,299
8232,an,0,299
8233,OPEN_DELEGATE_WRITE,Value,299
8234,delegation,0,299
8235,it,0,299
8236,may,0,299
8237,choose,0,299
8238,see,0,299
8239,Section,0,299
8240,16.10.5,0,299
8241,to,0,299
8242,handle,0,299
8243,LOCK,0,299
8244,requests,0,299
8245,locally,0,299
8246,<NULL>.,0,299
8247,In,0,300
8248,such,0,300
8249,a,0,300
8250,case,0,300
8251,LOCKU,0,300
8252,requests,0,300
8253,will,0,300
8254,similarly,0,300
8255,be,0,300
8256,handled,0,300
8257,locally,0,300

