,entity,tag,Sentence #,POS
5337,treated,0,0,VBN
5338,as,0,0,IN
5339,deprecated,0,0,VBN
5340,NULL.,0,0,NNP
5341,CLOSE,0,0,NN
5342,"""shuts",0,0,``
5343,"down""",0,0,RB
5344,the,0,0,DT
5345,state,0,0,NN
5346,associated,0,0,VBN
5347,with,0,0,IN
5348,all,0,0,DT
5349,OPENs,0,0,NN
5350,for,0,0,IN
5351,the,0,0,DT
5352,file,0,0,NN
5353,by,0,0,IN
5354,a,0,0,DT
5355,single,0,0,JJ
5356,open-owner,0,0,NN
5357,NULL.,0,0,NNP
5358,As,0,0,IN
5359,noted,0,0,VBN
5360,above,0,0,IN
5361,CLOSE,0,0,NN
5362,will,0,0,MD
5363,either,0,0,DT
5364,release,0,0,NN
5365,all,0,0,DT
5366,file,0,0,NN
5367,locking,0,0,VBG
5368,state,0,0,NN
5369,or,0,0,CC
5370,return,0,0,NN
5371,an,0,0,DT
5372,error,0,0,NN
5373,NULL.,0,0,NNP
5374,Therefore,0,0,RB
5375,the,0,0,DT
5376,stateid,Variable,0,NN
5377,returned,0,0,VBN
5378,by,0,0,IN
5379,CLOSE,0,0,NN
5380,is,0,0,VBZ
5381,not,0,0,RB
5382,useful,0,0,JJ
5383,for,0,0,IN
5384,the,0,0,DT
5385,operations,0,0,NNS
5386,that,0,0,IN
5387,follow,0,0,VB
5388,NULL.,0,0,NNP
5389,16.11.4.,0,0,CD
5390,The,0,0,DT
5391,LOCKT,0,0,NN
5392,operation,0,0,NN
5393,tests,0,0,NNS
5394,the,0,0,DT
5395,lock,0,0,NN
5396,as,0,0,IN
5397,specified,0,0,VBN
5398,in,0,0,IN
5399,the,0,0,DT
5400,arguments,0,0,NNS
5401,NULL.,0,0,NNP
5402,If,0,0,IN
5403,a,0,0,DT
5404,conflicting,Variable,0,VBG
5405,lock,Variable,0,NN
5406,exists,0,0,NNS
5407,the,0,0,DT
5408,owner,Variable,0,NN
5409,offset,Variable,0,NN
5410,length,Variable,0,NN
5411,and,0,0,CC
5412,type,Variable,0,NN
5413,of,Variable,0,IN
5414,the,Variable,0,DT
5415,conflicting,Variable,0,VBG
5416,lock,Variable,0,NN
5417,are,0,0,VBP
5418,returned;,0,0,VBN
5419,if,0,0,IN
5420,no,0,0,DT
5421,lock,Variable,0,NN
5422,is,0,0,VBZ
5423,held,0,0,NN
5424,nothing,0,0,NN
5425,other,0,0,JJ
5426,than,0,0,IN
5427,NFS4_OK,Value,0,NN
5428,is,0,0,VBZ
5429,returned,0,0,VBN
5430,NULL,Variable,0,NN
5431,Lock,0,0,NN
5432,types,0,0,NNS
5433,READ_LT,0,0,NN
5434,and,0,0,CC
5435,READW_LT,0,0,NN
5436,are,0,0,VBP
5437,processed,0,0,VBN
5438,in,0,0,IN
5439,the,0,0,DT
5440,same,0,0,JJ
5441,way,0,0,NN
5442,in,0,0,IN
5443,that,0,0,IN
5444,a,0,0,DT
5445,conflicting,0,0,VBG
5446,lock,0,0,NN
5447,test,0,0,NN
5448,is,0,0,VBZ
5449,done,0,0,VBN
5450,without,0,0,IN
5451,regard,0,0,NN
5452,to,0,0,TO
5453,blocking,0,0,VBG
5454,or,0,0,CC
5455,non-blocking,0,0,NN
5456,NULL.,0,0,NNP
5457,The,0,0,DT
5458,same,0,0,JJ
5459,is,0,0,VBZ
5460,true,0,0,JJ
5461,for,0,0,IN
5462,WRITE_LT,0,0,NN
5463,and,0,0,CC
5464,WRITEW_LT,0,0,NN
5465,The,0,0,DT
5466,ranges,0,0,NNS
5467,are,0,0,VBP
5468,specified,0,0,VBN
5469,as,0,0,IN
5470,for,0,0,IN
5471,LOCK,0,0,NN
5472,NULL.,0,0,NNP
5473,The,0,0,DT
5474,NFS4ERR_INVAL,Value,0,NN
5475,and,0,0,CC
5476,NFS4ERR_BAD_RANGE,Value,0,NN
5477,errors,0,0,NNS
5478,are,0,0,VBP
5479,returned,0,0,VBN
5480,under,0,0,IN
5481,the,0,0,DT
5482,same,0,0,JJ
5483,circumstances,0,0,NNS
5484,as,0,0,IN
5485,for,0,0,IN
5486,LOCK,0,0,NN
5487,NULL,Variable,0,NN
5488,On,0,0,IN
5489,success,Value,0,NN
5490,the,0,0,DT
5491,current,Variable,0,JJ
5492,filehandle,Variable,0,NN
5493,retains,0,0,NNS
5494,its,Variable,0,PRP$
5495,value,Variable,0,NN
5496,NULL,Variable,0,NN
5497,16.11.5.,0,0,CD
5498,If,0,0,IN
5499,the,0,0,DT
5500,server,0,0,NN
5501,is,0,0,VBZ
5502,unable,0,0,JJ
5503,to,0,0,TO
5504,determine,0,0,NN
5505,the,0,0,DT
5506,exact,0,0,NN
5507,offset,Variable,0,NN
5508,and,0,0,CC
5509,length,Variable,0,NN
5510,of,0,0,IN
5511,the,0,0,DT
5512,conflicting,0,0,VBG
5513,lock,0,0,NN
5514,the,0,0,DT
5515,same,0,0,JJ
5516,offset,Variable,0,NN
5517,and,0,0,CC
5518,length,Variable,0,NN
5519,that,0,0,IN
5520,were,0,0,VBD
5521,provided,0,0,VBN
5522,in,0,0,IN
5523,the,0,0,DT
5524,arguments,0,0,NNS
5525,should,0,0,MD
5526,be,0,0,VB
5527,returned,0,0,VBN
5528,in,0,0,IN
5529,the,0,0,DT
5530,denied,Variable,0,VBD
5531,results,Variable,0,NNS
5532,NULL.,0,0,NNP
5533,Section,0,0,NN
5534,9,0,0,CD
5535,contains,0,0,NNS
5536,further,0,0,RB
5537,discussion,0,0,NN
5538,of,0,0,IN
5539,the,0,0,DT
5540,file,0,0,NN
5541,locking,0,0,VBG
5542,mechanisms,0,0,NNS
5543,LOCKT,0,0,NN
5544,uses,0,0,NNS
5545,a,0,0,DT
5546,lock_owner4,0,0,NN
5547,rather,0,0,RB
5548,than,0,0,IN
5549,a,0,0,DT
5550,stateid4,0,0,NN
5551,as,0,0,IN
5552,is,0,0,VBZ
5553,used,0,0,VBN
5554,in,0,0,IN
5555,LOCK,0,0,NN
5556,to,0,0,TO
5557,identify,0,0,VB
5558,the,0,0,DT
5559,owner,0,0,NN
5560,NULL.,0,0,NNP
5561,This,0,0,DT
5562,is,0,0,VBZ
5563,because,0,0,IN
5564,the,0,0,DT
5565,client,0,0,NN
5566,does,0,0,VBZ
5567,not,0,0,RB
5568,have,0,0,VB
5569,to,0,0,TO
5570,open,0,0,JJ
5571,the,0,0,DT
5572,file,0,0,NN
5573,to,0,0,TO
5574,test,0,0,NN
5575,for,0,0,IN
5576,the,0,0,DT
5577,existence,0,0,NN
5578,of,0,0,IN
5579,a,0,0,DT
5580,lock,0,0,NN
5581,so,0,0,RB
5582,a,0,0,DT
5583,stateid,0,0,NN
5584,may,0,0,MD
5585,not,0,0,RB
5586,be,0,0,VB
5587,available,0,0,JJ
5588,The,0,0,DT
5589,test,0,0,NN
5590,for,0,0,IN
5591,conflicting,0,0,VBG
5592,locks,0,0,NNS
5593,SHOULD,0,0,MD
5594,exclude,0,0,NN
5595,locks,0,0,NNS
5596,for,0,0,IN
5597,the,0,0,DT
5598,current,0,0,JJ
5599,lock-owner,0,0,NN
5600,NULL.,0,0,NNP
5601,Note,0,0,NN
5602,that,0,0,IN
5603,since,0,0,IN
5604,such,0,0,JJ
5605,locks,0,0,NNS
5606,are,0,0,VBP
5607,not,0,0,RB
5608,examined,0,0,VBN
5609,the,0,0,DT
5610,possible,0,0,JJ
5611,existence,0,0,NN
5612,of,0,0,IN
5613,overlapping,0,0,VBG
5614,ranges,0,0,NNS
5615,may,0,0,MD
5616,not,0,0,RB
5617,affect,0,0,NN
5618,the,0,0,DT
5619,results,0,0,NNS
5620,of,0,0,IN
5621,LOCKT,0,0,NN
5622,NULL.,0,0,NNP
5623,If,0,0,IN
5624,the,0,0,DT
5625,server,0,0,NN
5626,does,0,0,VBZ
5627,examine,0,0,NN
5628,locks,0,0,NNS
5629,that,0,0,IN
5630,match,0,0,NN
5631,the,0,0,DT
5632,lock-owner,0,0,NN
5633,for,0,0,IN
5634,the,0,0,DT
5635,purpose,0,0,NN
5636,of,0,0,IN
5637,range,0,0,NN
5638,checking,0,0,VBG
5639,NFS4ERR_LOCK_RANGE,Value,0,NN
5640,may,0,0,MD
5641,be,0,0,VB
5642,returned,0,0,VBN
5643,NULL,Variable,0,NN
5644,In,0,0,IN
5645,the,0,0,DT
5646,event,0,0,NN
5647,that,0,0,IN
5648,it,0,0,PRP
5649,returns,0,0,NNS
5650,NFS4_OK,Value,0,NN
5651,clients,0,0,NNS
5652,may,0,0,MD
5653,do,0,0,VB
5654,a,0,0,DT
5655,LOCK,0,0,NN
5656,and,0,0,CC
5657,receive,0,0,NN
5658,NFS4ERR_LOCK_RANGE,Value,0,NN
5659,on,0,0,IN
5660,the,0,0,DT
5661,LOCK,0,0,NN
5662,request,0,0,NN
5663,because,0,0,IN
5664,of,0,0,IN
5665,the,0,0,DT
5666,flexibility,0,0,NN
5667,provided,0,0,VBN
5668,to,0,0,TO
5669,the,0,0,DT
5670,server,0,0,NN
5671,NULL,Variable,0,NN
5672,When,0,0,WRB
5673,a,0,0,DT
5674,client,0,0,NN
5675,holds,0,0,VBZ
5676,an,0,0,DT
5677,OPEN_DELEGATE_WRITE,Value,0,NN
5678,delegation,0,0,NN
5679,it,0,0,PRP
5680,may,0,0,MD
5681,choose,0,0,NN
5682,see,0,0,VB
5683,Section,0,0,NN
5684,16.10.5,0,0,CD
5685,to,0,0,TO
5686,handle,0,0,NN
5687,LOCK,0,0,NN
5688,requests,0,0,NNS
5689,locally,0,0,RB
5690,NULL.,0,0,NNP
5691,In,0,0,IN
5692,such,0,0,JJ
5693,a,0,0,DT
5694,case,0,0,NN
5695,LOCKT,0,0,NN
5696,requests,0,0,NNS
5697,will,0,0,MD
5698,similarly,0,0,RB
5699,be,0,0,VB
5700,handled,0,0,VBN
5701,locally,0,0,RB
5702,16.4.4.,0,0,CD
5703,The,0,0,DT
5704,CREATE,0,0,NN
5705,operation,0,0,NN
5706,creates,0,0,NNS
5707,a,0,0,DT
5708,non-regular,0,0,JJ
5709,file,0,0,NN
5710,object,0,0,NN
5711,in,0,0,IN
5712,a,0,0,DT
5713,directory,0,0,NN
5714,with,0,0,IN
5715,a,0,0,DT
5716,given,0,0,VBN
5717,name,0,0,NN
5718,NULL.,0,0,NNP
5719,The,0,0,DT
5720,OPEN,0,0,JJ
5721,operation,0,0,NN
5722,is,0,0,VBZ
5723,used,0,0,VBN
5724,to,0,0,TO
5725,create,0,0,NN
5726,a,0,0,DT
5727,regular,0,0,JJ
5728,file,0,0,NN
5729,NULL.,0,0,NNP
5730,The,0,0,DT
5731,objname,0,0,NN
5732,specifies,0,0,NNS
5733,the,0,0,DT
5734,name,0,0,NN
5735,for,0,0,IN
5736,the,0,0,DT
5737,new,0,0,JJ
5738,object,0,0,NN
5739,NULL.,0,0,NNP
5740,The,0,0,DT
5741,objtype,0,0,NN
5742,determines,0,0,NNS
5743,the,0,0,DT
5744,type,0,0,NN
5745,of,0,0,IN
5746,object,0,0,NN
5747,to,0,0,TO
5748,be,0,0,VB
5749,created:,0,0,VBN
5750,directory,0,0,NN
5751,symlink,0,0,NN
5752,etc,0,0,NN
5753,NULL.,0,0,NNP
5754,If,0,0,IN
5755,an,0,0,DT
5756,object,Variable,0,NN
5757,of,0,0,IN
5758,the,0,0,DT
5759,same,0,0,JJ
5760,name,Value,0,NN
5761,already,0,0,RB
5762,exists,0,0,NNS
5763,in,0,0,IN
5764,the,0,0,DT
5765,directory,0,0,NN
5766,the,0,0,DT
5767,server,0,0,NN
5768,will,0,0,MD
5769,return,0,0,NN
5770,the,0,0,DT
5771,error,0,0,NN
5772,NFS4ERR_EXIST,Value,0,NN
5773,NULL,Variable,0,NN
5774,For,0,0,IN
5775,the,0,0,DT
5776,directory,0,0,NN
5777,where,0,0,WRB
5778,the,0,0,DT
5779,new,0,0,JJ
5780,file,0,0,NN
5781,object,0,0,NN
5782,was,0,0,VBD
5783,created,0,0,VBN
5784,the,0,0,DT
5785,server,0,0,NN
5786,returns,0,0,NNS
5787,change_info4,0,0,NN
5788,information,0,0,NN
5789,in,0,0,IN
5790,cinfo,Variable,0,NN
5791,NULL,Variable,0,NN
5792,With,0,0,IN
5793,the,0,0,DT
5794,atomic,0,0,JJ
5795,field,0,0,NN
5796,of,0,0,IN
5797,the,0,0,DT
5798,change_info4,0,0,NN
5799,struct,0,0,NN
5800,the,0,0,DT
5801,server,0,0,NN
5802,will,0,0,MD
5803,indicate,0,0,NN
5804,if,0,0,IN
5805,the,0,0,DT
5806,before,0,0,IN
5807,and,0,0,CC
5808,after,0,0,IN
5809,change,0,0,NN
5810,attributes,0,0,NNS
5811,were,0,0,VBD
5812,obtained,0,0,VBN
5813,atomically,0,0,RB
5814,with,0,0,IN
5815,respect,0,0,NN
5816,to,0,0,TO
5817,the,0,0,DT
5818,file,0,0,NN
5819,object,0,0,NN
5820,creation,0,0,NN
5821,NULL.,0,0,NNP
5822,If,0,0,IN
5823,the,0,0,DT
5824,objname,Variable,0,NN
5825,is,0,0,VBZ
5826,of,0,0,IN
5827,zero,Value,0,NN
5828,length,0,0,NN
5829,NFS4ERR_INVAL,Value,0,NN
5830,will,0,0,MD
5831,be,0,0,VB
5832,returned,0,0,VBN
5833,NULL,Variable,0,NN
5834,The,0,0,DT
5835,objname,Variable,0,NN
5836,is,0,0,VBZ
5837,also,0,0,RB
5838,subject,0,0,NN
5839,to,0,0,TO
5840,the,0,0,DT
5841,normal,0,0,JJ
5842,UTF-8,Value,0,JJ
5843,character,0,0,NN
5844,support,0,0,NN
5845,and,0,0,CC
5846,name,0,0,NN
5847,checks,0,0,NNS
5848,NULL.,0,0,NNP
5849,See,0,0,VB
5850,Section,0,0,NN
5851,12,0,0,CD
5852,NULL.,0,0,NNP
5853,7,0,0,CD
5854,for,0,0,IN
5855,further,0,0,RB
5856,discussion,0,0,NN
5857,NULL.,0,0,NNP
5858,The,0,0,DT
5859,current,0,0,JJ
5860,filehandle,0,0,NN
5861,is,0,0,VBZ
5862,replaced,0,0,VBN
5863,by,0,0,IN
5864,that,0,0,IN
5865,of,0,0,IN
5866,the,0,0,DT
5867,new,0,0,JJ
5868,object,0,0,NN
5869,NULL.,0,0,NNP
5870,The,0,0,DT
5871,createattrs,0,0,NN
5872,field,0,0,NN
5873,specifies,0,0,NNS
5874,the,0,0,DT
5875,initial,0,0,JJ
5876,set,0,0,NN
5877,of,0,0,IN
5878,attributes,0,0,NNS
5879,for,0,0,IN
5880,the,0,0,DT
5881,object,0,0,NN
5882,NULL.,0,0,NNP
5883,The,0,0,DT
5884,set,0,0,NN
5885,of,0,0,IN
5886,attributes,0,0,NNS
5887,may,0,0,MD
5888,include,0,0,NN
5889,any,0,0,DT
5890,writable,0,0,JJ
5891,attribute,0,0,NN
5892,valid,0,0,JJ
5893,for,0,0,IN
5894,the,0,0,DT
5895,object,0,0,NN
5896,type,0,0,NN
5897,NULL.,0,0,NNP
5898,When,0,0,WRB
5899,the,0,0,DT
5900,operation,0,0,NN
5901,is,0,0,VBZ
5902,successful,Value,0,JJ
5903,the,0,0,DT
5904,server,0,0,NN
5905,will,0,0,MD
5906,return,0,0,NN
5907,to,0,0,TO
5908,the,0,0,DT
5909,client,0,0,NN
5910,an,0,0,DT
5911,attribute,Variable,0,NN
5912,mask,Variable,0,NN
5913,signifying,0,0,VBG
5914,which,0,0,WDT
5915,attributes,0,0,NNS
5916,were,0,0,VBD
5917,successfully,0,0,RB
5918,set,0,0,NN
5919,for,0,0,IN
5920,the,0,0,DT
5921,object,0,0,NN
5922,NULL,Variable,0,NN
5923,If,0,0,IN
5924,createattrs,0,0,NN
5925,includes,0,0,VBZ
5926,neither,0,0,DT
5927,the,0,0,DT
5928,owner,0,0,NN
5929,attribute,0,0,NN
5930,nor,0,0,CC
5931,an,0,0,DT
5932,ACL,0,0,NN
5933,with,0,0,IN
5934,an,0,0,DT
5935,ACE,0,0,NN
5936,for,0,0,IN
5937,the,0,0,DT
5938,owner,0,0,NN
5939,and,0,0,CC
5940,if,0,0,IN
5941,the,0,0,DT
5942,server's,0,0,NN
5943,file,0,0,NN
5944,system,0,0,NN
5945,both,0,0,DT
5946,supports,0,0,NNS
5947,and,0,0,CC
5948,requires,0,0,VBZ
5949,an,0,0,DT
5950,owner,0,0,NN
5951,attribute,0,0,NN
5952,or,0,0,CC
5953,an,0,0,DT
5954,owner,0,0,NN
5955,ACE,0,0,NN
5956,then,0,0,RB
5957,the,0,0,DT
5958,server,0,0,NN
5959,MUST,0,0,NN
5960,derive,0,0,NN
5961,the,0,0,DT
5962,owner,0,0,NN
5963,or,0,0,CC
5964,the,0,0,DT
5965,owner,0,0,NN
5966,ACE,0,0,NN
5967,NULL.,0,0,NNP
5968,This,0,0,DT
5969,would,0,0,MD
5970,typically,0,0,RB
5971,be,0,0,VB
5972,from,0,0,IN
5973,the,0,0,DT
5974,principal,0,0,NN
5975,indicated,0,0,VBN
5976,in,0,0,IN
5977,the,0,0,DT
5978,RPC,0,0,NN
5979,credentials,0,0,NNS
5980,of,0,0,IN
5981,the,0,0,DT
5982,call,0,0,NN
5983,butthe,0,0,NN
5984,server's,0,0,NN
5985,operating,0,0,NN
5986,environment,0,0,NN
5987,or,0,0,CC
5988,file,0,0,NN
5989,system,0,0,NN
5990,semantics,0,0,NNS
5991,may,0,0,MD
5992,dictate,0,0,NN
5993,other,0,0,JJ
5994,methods,0,0,NNS
5995,of,0,0,IN
5996,derivation,0,0,NN
5997,NULL.,0,0,NNP
5998,Similarly,0,0,RB
5999,if,0,0,IN
6000,createattrs,0,0,NN
6001,includes,0,0,VBZ
6002,neither,0,0,DT
6003,the,0,0,DT
6004,group,0,0,NN
6005,attribute,0,0,NN
6006,nor,0,0,CC
6007,a,0,0,DT
6008,group,0,0,NN
6009,ACE,0,0,NN
6010,and,0,0,CC
6011,if,0,0,IN
6012,the,0,0,DT
6013,server's,0,0,NN
6014,file,0,0,NN
6015,system,0,0,NN
6016,both,0,0,DT
6017,supports,0,0,NNS
6018,and,0,0,CC
6019,requires,0,0,VBZ
6020,the,0,0,DT
6021,notion,0,0,NN
6022,of,0,0,IN
6023,a,0,0,DT
6024,group,0,0,NN
6025,attribute,0,0,NN
6026,or,0,0,CC
6027,group,0,0,NN
6028,ACE,0,0,NN
6029,the,0,0,DT
6030,server,0,0,NN
6031,MUST,0,0,NN
6032,derive,0,0,NN
6033,the,0,0,DT
6034,group,0,0,NN
6035,attribute,0,0,NN
6036,or,0,0,CC
6037,the,0,0,DT
6038,corresponding,0,0,VBG
6039,owner,0,0,NN
6040,ACE,0,0,NN
6041,for,0,0,IN
6042,the,0,0,DT
6043,file,0,0,NN
6044,NULL.,0,0,NNP
6045,This,0,0,DT
6046,could,0,0,MD
6047,be,0,0,VB
6048,from,0,0,IN
6049,the,0,0,DT
6050,RPC's,0,0,NNP
6051,credentials,0,0,NNS
6052,such,0,0,JJ
6053,as,0,0,IN
6054,the,0,0,DT
6055,group,0,0,NN
6056,principal,0,0,NN
6057,if,0,0,IN
6058,the,0,0,DT
6059,credentials,0,0,NNS
6060,include,0,0,NN
6061,it,0,0,PRP
6062,such,0,0,JJ
6063,as,0,0,IN
6064,with,0,0,IN
6065,AUTH_SYS,0,0,NN
6066,from,0,0,IN
6067,the,0,0,DT
6068,group,0,0,NN
6069,identifier,0,0,NN
6070,associated,0,0,VBN
6071,with,0,0,IN
6072,the,0,0,DT
6073,principal,0,0,NN
6074,in,0,0,IN
6075,the,0,0,DT
6076,credentials,0,0,NNS
6077,e,0,0,NN
6078,NULL.,0,0,NNP
6079,g,0,0,NN
6080,NULL.,0,0,NNP
6081,,0,0,.
6082,POSIX,0,0,NN
6083,systems,0,0,NNS
6084,have,0,0,VB
6085,a,0,0,DT
6086,user,0,0,NN
6087,database,0,0,NN
6088,[getpwnam],0,0,JJ
6089,that,0,0,IN
6090,has,0,0,VBZ
6091,the,0,0,DT
6092,group,0,0,NN
6093,identifier,0,0,NN
6094,for,0,0,IN
6095,every,0,0,DT
6096,user,0,0,NN
6097,identifier,0,0,NN
6098,inherited,0,0,VBN
6099,from,0,0,IN
6100,the,0,0,DT
6101,directory,0,0,NN
6102,the,0,0,DT
6103,object,0,0,NN
6104,is,0,0,VBZ
6105,created,0,0,VBN
6106,in,0,0,IN
6107,or,0,0,CC
6108,whatever,0,0,WDT
6109,else,0,0,RB
6110,the,0,0,DT
6111,server's,0,0,NN
6112,operating,0,0,NN
6113,environment,0,0,NN
6114,or,0,0,CC
6115,file,0,0,NN
6116,system,0,0,NN
6117,semantics,0,0,NNS
6118,dictate,0,0,NN
6119,NULL.,0,0,NNP
6120,This,0,0,DT
6121,applies,0,0,NNS
6122,to,0,0,TO
6123,the,0,0,DT
6124,OPEN,0,0,JJ
6125,operation,0,0,NN
6126,too,0,0,RB
6127,NULL.,0,0,NNP
6128,Conversely,0,0,RB
6129,it,0,0,PRP
6130,is,0,0,VBZ
6131,possible,0,0,JJ
6132,the,0,0,DT
6133,client,0,0,NN
6134,will,0,0,MD
6135,specify,0,0,NN
6136,in,0,0,IN
6137,createattrs,0,0,NN
6138,an,0,0,DT
6139,owner,0,0,NN
6140,attribute,0,0,NN
6141,group,0,0,NN
6142,attribute,0,0,NN
6143,or,0,0,CC
6144,ACL,0,0,NN
6145,that,0,0,IN
6146,the,0,0,DT
6147,principal,0,0,NN
6148,indicated,0,0,VBN
6149,the,0,0,DT
6150,RPC's,0,0,NNP
6151,credentials,0,0,NNS
6152,does,0,0,VBZ
6153,not,0,0,RB
6154,have,0,0,VB
6155,permissions,0,0,NNS
6156,to,0,0,TO
6157,create,0,0,NN
6158,files,0,0,NNS
6159,for,0,0,IN
6160,NULL.,0,0,NNP
6161,The,0,0,DT
6162,error,0,0,NN
6163,to,0,0,TO
6164,be,0,0,VB
6165,returned,0,0,VBN
6166,in,0,0,IN
6167,this,0,0,DT
6168,instance,0,0,NN
6169,is,0,0,VBZ
6170,NFS4ERR_PERM,0,0,NN
6171,NULL.,0,0,NNP
6172,This,0,0,DT
6173,applies,0,0,NNS
6174,to,0,0,TO
6175,the,0,0,DT
6176,OPEN,0,0,JJ
6177,operation,0,0,NN
6178,too,0,0,RB
6179,NULL.,0,0,NNP
6180,16.4.5.,0,0,CD
6181,If,0,0,IN
6182,the,0,0,DT
6183,client,0,0,NN
6184,desires,0,0,NNS
6185,to,0,0,TO
6186,set,0,0,NN
6187,attribute,0,0,NN
6188,values,0,0,NNS
6189,after,0,0,IN
6190,the,0,0,DT
6191,create,0,0,NN
6192,a,0,0,DT
6193,SETATTR,0,0,NN
6194,operation,0,0,NN
6195,can,0,0,MD
6196,be,0,0,VB
6197,added,0,0,VBD
6198,to,0,0,TO
6199,the,0,0,DT
6200,COMPOUND,0,0,NN
6201,request,0,0,NN
6202,so,0,0,RB
6203,that,0,0,IN
6204,the,0,0,DT
6205,appropriate,0,0,NN
6206,attributes,0,0,NNS
6207,will,0,0,MD
6208,be,0,0,VB
6209,set,0,0,NN
6210,NULL.,0,0,NNP
6211,16.8.4.,0,0,CD
6212,This,0,0,DT
6213,operation,0,0,NN
6214,returns,0,0,NNS
6215,the,0,0,DT
6216,current,Variable,0,JJ
6217,filehandle,Variable,0,NN
6218,value,Variable,0,NN
6219,NULL,Variable,0,NN
6220,On,0,0,IN
6221,success,Value,0,NN
6222,the,0,0,DT
6223,current,Variable,0,JJ
6224,filehandle,Variable,0,NN
6225,retains,0,0,NNS
6226,its,Variable,0,PRP$
6227,value,Variable,0,NN
6228,NULL,Variable,0,NN
6229,16.8.5.,0,0,CD
6230,Operations,0,0,NNS
6231,that,0,0,IN
6232,change,0,0,NN
6233,the,0,0,DT
6234,current,Variable,0,JJ
6235,filehandle,Variable,0,NN
6236,like,0,0,IN
6237,LOOKUP,0,0,NN
6238,or,0,0,CC
6239,CREATE,0,0,NN
6240,do,0,0,VB
6241,not,0,0,RB
6242,automatically,0,0,RB
6243,return,0,0,NN
6244,the,0,0,DT
6245,new,Variable,0,JJ
6246,filehandle,Variable,0,NN
6247,as,0,0,IN
6248,a,0,0,DT
6249,result,0,0,NN
6250,NULL.,0,0,NNP
6251,For,0,0,IN
6252,instance,0,0,NN
6253,if,0,0,IN
6254,a,0,0,DT
6255,client,0,0,NN
6256,needs,0,0,NNS
6257,to,0,0,TO
6258,look,0,0,NN
6259,up,0,0,RB
6260,a,0,0,DT
6261,directory,0,0,NN
6262,entry,0,0,NN
6263,and,0,0,CC
6264,obtain,0,0,VB
6265,its,0,0,PRP$
6266,filehandle,Variable,0,NN
6267,then,0,0,RB
6268,the,0,0,DT
6269,following,0,0,VBG
6270,request,0,0,NN
6271,is,0,0,VBZ
6272,needed,0,0,VBN
6273,PUTFH,0,0,NN
6274,directory,Variable,0,NN
6275,filehandle,Variable,0,NN
6276,LOOKUP,0,0,NN
6277,entry,0,0,NN
6278,16.3.4.,0,0,CD
6279,The,0,0,DT
6280,COMMIT,0,0,NN
6281,operation,0,0,NN
6282,forces,0,0,NNS
6283,or,0,0,CC
6284,flushes,0,0,NNS
6285,data,0,0,NNS
6286,to,0,0,TO
6287,stable,0,0,JJ
6288,storage,0,0,NN
6289,for,0,0,IN
6290,the,0,0,DT
6291,file,0,0,NN
6292,specified,0,0,VBN
6293,by,0,0,IN
6294,the,0,0,DT
6295,current,Variable,0,JJ
6296,filehandle,Variable,0,NN
6297,NULL.,0,0,NNP
6298,The,0,0,DT
6299,flushed,0,0,VBN
6300,data,0,0,NNS
6301,is,0,0,VBZ
6302,that,0,0,IN
6303,which,0,0,WDT
6304,was,0,0,VBD
6305,previously,0,0,RB
6306,written,0,0,VBN
6307,with,0,0,IN
6308,a,0,0,DT
6309,WRITE,0,0,VB
6310,operation,0,0,NN
6311,that,0,0,IN
6312,had,0,0,VBD
6313,the,0,0,DT
6314,stable,Variable,0,JJ
6315,field,0,0,NN
6316,set,0,0,NN
6317,to,0,0,TO
6318,UNSTABLE4,Value,0,NN
6319,NULL.,0,0,NNP
6320,The,0,0,DT
6321,offset,Variable,0,NN
6322,specifies,0,0,NNS
6323,the,0,0,DT
6324,position,0,0,NN
6325,within,0,0,IN
6326,the,0,0,DT
6327,file,0,0,NN
6328,where,0,0,WRB
6329,the,0,0,DT
6330,flush,0,0,NN
6331,is,0,0,VBZ
6332,to,0,0,TO
6333,begin,0,0,NN
6334,NULL.,0,0,NNP
6335,An,0,0,DT
6336,offset,Variable,0,NN
6337,value,0,0,NN
6338,of,0,0,IN
6339,0,Value,0,CD
6340,zero,Value,0,NN
6341,means,0,0,NNS
6342,to,0,0,TO
6343,flush,0,0,NN
6344,data,0,0,NNS
6345,starting,0,0,VBG
6346,at,0,0,IN
6347,the,0,0,DT
6348,beginning,0,0,VBG
6349,of,0,0,IN
6350,the,0,0,DT
6351,file,0,0,NN
6352,NULL.,0,0,NNP
6353,The,0,0,DT
6354,count,Variable,0,NN
6355,specifies,0,0,NNS
6356,the,0,0,DT
6357,number,0,0,NN
6358,of,0,0,IN
6359,bytes,0,0,NNS
6360,of,0,0,IN
6361,data,0,0,NNS
6362,to,0,0,TO
6363,flush,0,0,NN
6364,NULL.,0,0,NNP
6365,If,0,0,IN
6366,count,Variable,0,NN
6367,is,0,0,VBZ
6368,0,Value,0,CD
6369,zero,Value,0,NN
6370,a,0,0,DT
6371,flush,0,0,NN
6372,from,0,0,IN
6373,the,0,0,DT
6374,offset,Variable,0,NN
6375,to,0,0,TO
6376,the,0,0,DT
6377,end,0,0,NN
6378,of,0,0,IN
6379,the,0,0,DT
6380,file,0,0,NN
6381,is,0,0,VBZ
6382,done,0,0,VBN
6383,NULL.,0,0,NNP
6384,The,0,0,DT
6385,server,0,0,NN
6386,returns,0,0,NNS
6387,a,0,0,DT
6388,write,0,0,NN
